year,state,board,social_category,stream,gender,students_passed
2024,Tripura,Tripura Board of Secondary Education **,All Categories,Commerce,Boys,429
2024,Tripura,Tripura Board of Secondary Education **,All Categories,Commerce,Girls,153
2024,Tripura,Tripura Board of Secondary Education **,All Categories,Commerce,Total,582
2024,Tripura,Tripura Board of Secondary Education **,All Categories,Science,Boys,1361
2024,Tripura,Tripura Board of Secondary Education **,All Categories,Science,Girls,1575
2024,Tripura,Tripura Board of Secondary Education **,All Categories,Science,Total,2936
2024,Uttar Pradesh,Madhyamik Shiksha Parishad Uttar Pradesh,All Categories,All Streams,Boys,1043289
2024,Uttar Pradesh,Madhyamik Shiksha Parishad Uttar Pradesh,All Categories,All Streams,Girls,982778
2024,Uttar Pradesh,Madhyamik Shiksha Parishad Uttar Pradesh,All Categories,All Streams,Total,2026067
2024,Uttar Pradesh,Madhyamik Shiksha Parishad Uttar Pradesh,All Categories,Arts,Boys,230448
2024,Uttar Pradesh,Madhyamik Shiksha Parishad Uttar Pradesh,All Categories,Arts,Girls,453292
2024,Uttar Pradesh,Madhyamik Shiksha Parishad Uttar Pradesh,All Categories,Arts,Total,683740
2024,Uttar Pradesh,Madhyamik Shiksha Parishad Uttar Pradesh,All Categories,Commerce,Boys,29560
2024,Uttar Pradesh,Madhyamik Shiksha Parishad Uttar Pradesh,All Categories,Commerce,Girls,17520
2024,Uttar Pradesh,Madhyamik Shiksha Parishad Uttar Pradesh,All Categories,Commerce,Total,47080
2024,Uttar Pradesh,Madhyamik Shiksha Parishad Uttar Pradesh,All Categories,Science,Boys,769169
2024,Uttar Pradesh,Madhyamik Shiksha Parishad Uttar Pradesh,All Categories,Science,Girls,499529
2024,Uttar Pradesh,Madhyamik Shiksha Parishad Uttar Pradesh,All Categories,Science,Total,1268698
2024,Uttar Pradesh,Madhyamik Shiksha Parishad Uttar Pradesh,All Categories,Vocational,Boys,14112
2024,Uttar Pradesh,Madhyamik Shiksha Parishad Uttar Pradesh,All Categories,Vocational,Girls,12437
2024,Uttar Pradesh,Madhyamik Shiksha Parishad Uttar Pradesh,All Categories,Vocational,Total,26549
2024,Uttar Pradesh,"Aligarh Muslim University Board of Secondary
& Sr.Secondary Education",All Categories,All Streams,Boys,1623
2024,Uttar Pradesh,"Aligarh Muslim University Board of Secondary
& Sr.Secondary Education",All Categories,All Streams,Girls,1265
2024,Uttar Pradesh,"Aligarh Muslim University Board of Secondary
& Sr.Secondary Education",All Categories,All Streams,Total,2888
2024,Uttar Pradesh,"Aligarh Muslim University Board of Secondary
& Sr.Secondary Education",All Categories,Arts,Boys,189
2024,Uttar Pradesh,"Aligarh Muslim University Board of Secondary
& Sr.Secondary Education",All Categories,Arts,Girls,236
2024,Uttar Pradesh,"Aligarh Muslim University Board of Secondary
& Sr.Secondary Education",All Categories,Arts,Total,425
2024,Uttar Pradesh,"Aligarh Muslim University Board of Secondary
& Sr.Secondary Education",All Categories,Commerce,Boys,281
2024,Uttar Pradesh,"Aligarh Muslim University Board of Secondary
& Sr.Secondary Education",All Categories,Commerce,Girls,140
2024,Uttar Pradesh,"Aligarh Muslim University Board of Secondary
& Sr.Secondary Education",All Categories,Commerce,Total,421
2024,Uttar Pradesh,"Aligarh Muslim University Board of Secondary
& Sr.Secondary Education",All Categories,Science,Boys,1153
2024,Uttar Pradesh,"Aligarh Muslim University Board of Secondary
& Sr.Secondary Education",All Categories,Science,Girls,889
2024,Uttar Pradesh,"Aligarh Muslim University Board of Secondary
& Sr.Secondary Education",All Categories,Science,Total,2042
2024,Uttar Pradesh,U.P. Dayalbag Education Institute,All Categories,All Streams,Boys,87
2024,Uttar Pradesh,U.P. Dayalbag Education Institute,All Categories,All Streams,Girls,124
2024,Uttar Pradesh,U.P. Dayalbag Education Institute,All Categories,All Streams,Total,211
2024,Uttar Pradesh,U.P. Dayalbag Education Institute,All Categories,Arts,Boys,0
2024,Uttar Pradesh,U.P. Dayalbag Education Institute,All Categories,Arts,Girls,47
2024,Uttar Pradesh,U.P. Dayalbag Education Institute,All Categories,Arts,Total,47
2024,Uttar Pradesh,U.P. Dayalbag Education Institute,All Categories,Commerce,Boys,34
2024,Uttar Pradesh,U.P. Dayalbag Education Institute,All Categories,Commerce,Girls,41
2024,Uttar Pradesh,U.P. Dayalbag Education Institute,All Categories,Commerce,Total,75
2024,Uttar Pradesh,U.P. Dayalbag Education Institute,All Categories,Science,Boys,53
2024,Uttar Pradesh,U.P. Dayalbag Education Institute,All Categories,Science,Girls,36
2024,Uttar Pradesh,U.P. Dayalbag Education Institute,All Categories,Science,Total,89
2024,Uttar Pradesh,UP Board of Secondary Sanskrit Education,All Categories,All Streams,Boys,7387
2024,Uttar Pradesh,UP Board of Secondary Sanskrit Education,All Categories,All Streams,Girls,2639
2024,Uttar Pradesh,UP Board of Secondary Sanskrit Education,All Categories,All Streams,Total,10026
2024,Uttar Pradesh,UP Board of Secondary Sanskrit Education,All Categories,Arts,Boys,6440
2024,Uttar Pradesh,UP Board of Secondary Sanskrit Education,All Categories,Arts,Girls,2221
2024,Uttar Pradesh,UP Board of Secondary Sanskrit Education,All Categories,Arts,Total,8661
2024,Uttar Pradesh,UP Board of Secondary Sanskrit Education,All Categories,Commerce,Boys,0
2024,Uttar Pradesh,UP Board of Secondary Sanskrit Education,All Categories,Commerce,Girls,1
2024,Uttar Pradesh,UP Board of Secondary Sanskrit Education,All Categories,Commerce,Total,1
2024,Uttar Pradesh,UP Board of Secondary Sanskrit Education,All Categories,Science,Boys,947
2024,Uttar Pradesh,UP Board of Secondary Sanskrit Education,All Categories,Science,Girls,417
2024,Uttar Pradesh,UP Board of Secondary Sanskrit Education,All Categories,Science,Total,1364
2024,Uttar Pradesh,U.P. Board of Madrasa Education (mats),All Categories,All Streams,Boys,8691
2024,Uttar Pradesh,U.P. Board of Madrasa Education (mats),All Categories,All Streams,Girls,9838
2024,Uttar Pradesh,U.P. Board of Madrasa Education (mats),All Categories,All Streams,Total,18529
2024,Uttar Pradesh,U.P. Board of Madrasa Education (mats),All Categories,Arts,Boys,8691
2024,Uttar Pradesh,U.P. Board of Madrasa Education (mats),All Categories,Arts,Girls,9838
2024,Uttar Pradesh,U.P. Board of Madrasa Education (mats),All Categories,Arts,Total,18529
2024,Uttar Pradesh,Uttarakhand Board of School Education,All Categories,All Streams,Boys,38513
2024,Uttar Pradesh,Uttarakhand Board of School Education,All Categories,All Streams,Girls,45130
2024,Uttar Pradesh,Uttarakhand Board of School Education,All Categories,All Streams,Total,83643
2024,Uttar Pradesh,Uttarakhand Board of School Education,All Categories,Arts,Boys,18149
2024,Uttar Pradesh,Uttarakhand Board of School Education,All Categories,Arts,Girls,29816
2024,Uttar Pradesh,Uttarakhand Board of School Education,All Categories,Arts,Total,47965
2024,Uttar Pradesh,Uttarakhand Board of School Education,All Categories,Commerce,Boys,2285
2024,Uttar Pradesh,Uttarakhand Board of School Education,All Categories,Commerce,Girls,1402
2024,Uttar Pradesh,Uttarakhand Board of School Education,All Categories,Commerce,Total,3687
2024,Uttar Pradesh,Uttarakhand Board of School Education,All Categories,Science,Boys,18079
2024,Uttar Pradesh,Uttarakhand Board of School Education,All Categories,Science,Girls,13912
2024,Uttar Pradesh,Uttarakhand Board of School Education,All Categories,Science,Total,31991
2024,Uttarakhand,Uttarakhand Sanskriti Shiksha Parishad,All Categories,All Streams,Boys,615
2024,Uttarakhand,Uttarakhand Sanskriti Shiksha Parishad,All Categories,All Streams,Girls,53
2024,Uttarakhand,Uttarakhand Sanskriti Shiksha Parishad,All Categories,All Streams,Total,668
2024,Uttarakhand,Uttarakhand Sanskriti Shiksha Parishad,All Categories,Arts,Boys,615
2024,Uttarakhand,Uttarakhand Sanskriti Shiksha Parishad,All Categories,Arts,Girls,53
2024,Uttarakhand,Uttarakhand Sanskriti Shiksha Parishad,All Categories,Arts,Total,668
2024,Uttarakhand,"Madarsa Education Board, Dehradun",All Categories,All Streams,Boys,84
2024,Uttarakhand,"Madarsa Education Board, Dehradun",All Categories,All Streams,Girls,164
2024,Uttarakhand,"Madarsa Education Board, Dehradun",All Categories,All Streams,Total,248
2024,Uttarakhand,"Madarsa Education Board, Dehradun",All Categories,Arts,Boys,84
2024,Uttarakhand,"Madarsa Education Board, Dehradun",All Categories,Arts,Girls,164
2024,Uttarakhand,"Madarsa Education Board, Dehradun",All Categories,Arts,Total,248
2024,West Bengal,"West Bengal council of Higher Secondary
Education",All Categories,All Streams,Boys,380759
2024,West Bengal,"West Bengal council of Higher Secondary
Education",All Categories,All Streams,Girls,311454
2024,West Bengal,"West Bengal council of Higher Secondary
Education",All Categories,All Streams,Total,692213
2024,West Bengal,"West Bengal council of Higher Secondary
Education",All Categories,Arts,Boys,318685
2024,West Bengal,"West Bengal council of Higher Secondary
Education",All Categories,Arts,Girls,229855
2024,West Bengal,"West Bengal council of Higher Secondary
Education",All Categories,Arts,Total,548540
2024,West Bengal,"West Bengal council of Higher Secondary
Education",All Categories,Commerce,Boys,12325
2024,West Bengal,"West Bengal council of Higher Secondary
Education",All Categories,Commerce,Girls,25963
2024,West Bengal,"West Bengal council of Higher Secondary
Education",All Categories,Commerce,Total,38288
2024,West Bengal,"West Bengal council of Higher Secondary
Education",All Categories,Science,Boys,49749
2024,West Bengal,"West Bengal council of Higher Secondary
Education",All Categories,Science,Girls,55636
2024,West Bengal,"West Bengal council of Higher Secondary
Education",All Categories,Science,Total,105385
2024,West Bengal,West Bengal Board of Madrasah Education,All Categories,All Streams,Boys,2964
2024,West Bengal,West Bengal Board of Madrasah Education,All Categories,All Streams,Girls,2657
2024,West Bengal,West Bengal Board of Madrasah Education,All Categories,All Streams,Total,5621
2024,West Bengal,West Bengal Board of Madrasah Education,All Categories,Arts,Boys,2964
2024,West Bengal,West Bengal Board of Madrasah Education,All Categories,Arts,Girls,2657
2024,West Bengal,West Bengal Board of Madrasah Education,All Categories,Arts,Total,5621
2024,Central,"Central Board of Secondary Education, New
Delhi",Scheduled Caste,All Streams,Boys,66380
2024,Central,"Central Board of Secondary Education, New
Delhi",Scheduled Caste,All Streams,Girls,60808
2024,Central,"Central Board of Secondary Education, New
Delhi",Scheduled Caste,All Streams,Total,127188
2024,Central,"Central Board of Secondary Education, New
Delhi",Scheduled Caste,Arts,Boys,18582
2024,Central,"Central Board of Secondary Education, New
Delhi",Scheduled Caste,Arts,Girls,23001
2024,Central,"Central Board of Secondary Education, New
Delhi",Scheduled Caste,Arts,Total,41583
2024,Central,"Central Board of Secondary Education, New
Delhi",Scheduled Caste,Commerce,Boys,12299
2024,Central,"Central Board of Secondary Education, New
Delhi",Scheduled Caste,Commerce,Girls,9718
2024,Central,"Central Board of Secondary Education, New
Delhi",Scheduled Caste,Commerce,Total,22017
2024,Central,"Central Board of Secondary Education, New
Delhi",Scheduled Caste,Science,Boys,35499
2024,Central,"Central Board of Secondary Education, New
Delhi",Scheduled Caste,Science,Girls,28089
2024,Central,"Central Board of Secondary Education, New
Delhi",Scheduled Caste,Science,Total,63588
2024,Central,"Council for the Indian School Certificate
Examinations,New Delhi",Scheduled Caste,All Streams,Boys,2798
2024,Central,"Council for the Indian School Certificate
Examinations,New Delhi",Scheduled Caste,All Streams,Girls,2279
2024,Central,"Council for the Indian School Certificate
Examinations,New Delhi",Scheduled Caste,All Streams,Total,5077
2024,Central,"Council for the Indian School Certificate
Examinations,New Delhi",Scheduled Caste,Arts,Boys,183
2024,Central,"Council for the Indian School Certificate
Examinations,New Delhi",Scheduled Caste,Arts,Girls,265
2024,Central,"Council for the Indian School Certificate
Examinations,New Delhi",Scheduled Caste,Arts,Total,448
2024,Central,"Council for the Indian School Certificate
Examinations,New Delhi",Scheduled Caste,Commerce,Boys,727
2024,Central,"Council for the Indian School Certificate
Examinations,New Delhi",Scheduled Caste,Commerce,Girls,567
2024,Central,"Council for the Indian School Certificate
Examinations,New Delhi",Scheduled Caste,Commerce,Total,1294
2024,Central,"Council for the Indian School Certificate
Examinations,New Delhi",Scheduled Caste,Science,Boys,1876
2024,Central,"Council for the Indian School Certificate
Examinations,New Delhi",Scheduled Caste,Science,Girls,1442
2024,Central,"Council for the Indian School Certificate
Examinations,New Delhi",Scheduled Caste,Science,Total,3318
2024,Central,"Council for the Indian School Certificate
Examinations,New Delhi",Scheduled Caste,Vocational,Boys,12
2024,Central,"Council for the Indian School Certificate
Examinations,New Delhi",Scheduled Caste,Vocational,Girls,5
2024,Central,"Council for the Indian School Certificate
Examinations,New Delhi",Scheduled Caste,Vocational,Total,17
2024,Andhra Pradesh,"Andhra Pradesh, Board of Intermediate
Education",Scheduled Caste,All Streams,Boys,33435
2024,Andhra Pradesh,"Andhra Pradesh, Board of Intermediate
Education",Scheduled Caste,All Streams,Girls,43696
2024,Andhra Pradesh,"Andhra Pradesh, Board of Intermediate
Education",Scheduled Caste,All Streams,Total,77131
2024,Andhra Pradesh,"Andhra Pradesh, Board of Intermediate
Education",Scheduled Caste,Arts,Boys,973
2024,Andhra Pradesh,"Andhra Pradesh, Board of Intermediate
Education",Scheduled Caste,Arts,Girls,1013
2024,Andhra Pradesh,"Andhra Pradesh, Board of Intermediate
Education",Scheduled Caste,Arts,Total,1986
2024,Andhra Pradesh,"Andhra Pradesh, Board of Intermediate
Education",Scheduled Caste,Commerce,Boys,5450
2024,Andhra Pradesh,"Andhra Pradesh, Board of Intermediate
Education",Scheduled Caste,Commerce,Girls,5489
2024,Andhra Pradesh,"Andhra Pradesh, Board of Intermediate
Education",Scheduled Caste,Commerce,Total,10939
2024,Andhra Pradesh,"Andhra Pradesh, Board of Intermediate
Education",Scheduled Caste,Science,Boys,22419
2024,Andhra Pradesh,"Andhra Pradesh, Board of Intermediate
Education",Scheduled Caste,Science,Girls,31124
2024,Andhra Pradesh,"Andhra Pradesh, Board of Intermediate
Education",Scheduled Caste,Science,Total,53543
2024,Andhra Pradesh,"Andhra Pradesh, Board of Intermediate
Education",Scheduled Caste,Vocational,Boys,4593
2024,Andhra Pradesh,"Andhra Pradesh, Board of Intermediate
Education",Scheduled Caste,Vocational,Girls,6070
2024,Andhra Pradesh,"Andhra Pradesh, Board of Intermediate
Education",Scheduled Caste,Vocational,Total,10663
2024,Assam,Assam Higher Secondary Education Council **,Scheduled Caste,All Streams,Boys,9112
2024,Assam,Assam Higher Secondary Education Council **,Scheduled Caste,All Streams,Girls,9809
2024,Assam,Assam Higher Secondary Education Council **,Scheduled Caste,All Streams,Total,18921
2024,Assam,Assam Higher Secondary Education Council **,Scheduled Caste,Arts,Boys,6674
2024,Assam,Assam Higher Secondary Education Council **,Scheduled Caste,Arts,Girls,8311
2024,Assam,Assam Higher Secondary Education Council **,Scheduled Caste,Arts,Total,14985
2024,Assam,Assam Higher Secondary Education Council **,Scheduled Caste,Commerce,Boys,852
2024,Assam,Assam Higher Secondary Education Council **,Scheduled Caste,Commerce,Girls,426
2024,Assam,Assam Higher Secondary Education Council **,Scheduled Caste,Commerce,Total,1278
2024,Assam,Assam Higher Secondary Education Council **,Scheduled Caste,Science,Boys,1537
2024,Assam,Assam Higher Secondary Education Council **,Scheduled Caste,Science,Girls,1061
2024,Assam,Assam Higher Secondary Education Council **,Scheduled Caste,Science,Total,2598
2024,Assam,Assam Higher Secondary Education Council **,Scheduled Caste,Vocational,Boys,49
2024,Assam,Assam Higher Secondary Education Council **,Scheduled Caste,Vocational,Girls,11
2024,Assam,Assam Higher Secondary Education Council **,Scheduled Caste,Vocational,Total,60
2024,Bihar,"Bihar School Examination Board, Patna",Scheduled Caste,All Streams,Boys,80610
2024,Bihar,"Bihar School Examination Board, Patna",Scheduled Caste,All Streams,Girls,74940
2024,Bihar,"Bihar School Examination Board, Patna",Scheduled Caste,All Streams,Total,155550
2024,Bihar,"Bihar School Examination Board, Patna",Scheduled Caste,Arts,Boys,36550
2024,Bihar,"Bihar School Examination Board, Patna",Scheduled Caste,Arts,Girls,51240
2024,Bihar,"Bihar School Examination Board, Patna",Scheduled Caste,Arts,Total,87790
2024,Bihar,"Bihar School Examination Board, Patna",Scheduled Caste,Commerce,Boys,2012
2024,Bihar,"Bihar School Examination Board, Patna",Scheduled Caste,Commerce,Girls,931
2024,Bihar,"Bihar School Examination Board, Patna",Scheduled Caste,Commerce,Total,2943
2024,Bihar,"Bihar School Examination Board, Patna",Scheduled Caste,Science,Boys,42033
2024,Bihar,"Bihar School Examination Board, Patna",Scheduled Caste,Science,Girls,22764
2024,Bihar,"Bihar School Examination Board, Patna",Scheduled Caste,Science,Total,64797
2024,Bihar,"Bihar School Examination Board, Patna",Scheduled Caste,Vocational,Boys,15
2024,Bihar,"Bihar School Examination Board, Patna",Scheduled Caste,Vocational,Girls,5
2024,Bihar,"Bihar School Examination Board, Patna",Scheduled Caste,Vocational,Total,20
2024,Bihar,"Bihar State Madrasa Education Board,
Vidyapati Marg, Patna",Scheduled Caste,All Streams,Boys,3
2024,Bihar,"Bihar State Madrasa Education Board,
Vidyapati Marg, Patna",Scheduled Caste,All Streams,Girls,12
2024,Bihar,"Bihar State Madrasa Education Board,
Vidyapati Marg, Patna",Scheduled Caste,All Streams,Total,15
2024,Bihar,"Bihar State Madrasa Education Board,
Vidyapati Marg, Patna",Scheduled Caste,Arts,Boys,2
2024,Bihar,"Bihar State Madrasa Education Board,
Vidyapati Marg, Patna",Scheduled Caste,Arts,Girls,9
2024,Bihar,"Bihar State Madrasa Education Board,
Vidyapati Marg, Patna",Scheduled Caste,Arts,Total,11
2024,Bihar,"Bihar State Madrasa Education Board,
Vidyapati Marg, Patna",Scheduled Caste,Commerce,Boys,0
2024,Bihar,"Bihar State Madrasa Education Board,
Vidyapati Marg, Patna",Scheduled Caste,Commerce,Girls,0
2024,Bihar,"Bihar State Madrasa Education Board,
Vidyapati Marg, Patna",Scheduled Caste,Commerce,Total,0
2024,Bihar,"Bihar State Madrasa Education Board,
Vidyapati Marg, Patna",Scheduled Caste,Science,Boys,1
2024,Bihar,"Bihar State Madrasa Education Board,
Vidyapati Marg, Patna",Scheduled Caste,Science,Girls,3
2024,Bihar,"Bihar State Madrasa Education Board,
Vidyapati Marg, Patna",Scheduled Caste,Science,Total,4
2024,Chhattisgarh,Chhattisgarh Board of Secondary Education,Scheduled Caste,All Streams,Boys,11935
2024,Chhattisgarh,Chhattisgarh Board of Secondary Education,Scheduled Caste,All Streams,Girls,16745
2024,Chhattisgarh,Chhattisgarh Board of Secondary Education,Scheduled Caste,All Streams,Total,28680
2024,Chhattisgarh,Chhattisgarh Board of Secondary Education,Scheduled Caste,Arts,Boys,5181
2024,Chhattisgarh,Chhattisgarh Board of Secondary Education,Scheduled Caste,Arts,Girls,6749
2024,Chhattisgarh,Chhattisgarh Board of Secondary Education,Scheduled Caste,Arts,Total,11930
2024,Chhattisgarh,Chhattisgarh Board of Secondary Education,Scheduled Caste,Commerce,Boys,2257
2024,Chhattisgarh,Chhattisgarh Board of Secondary Education,Scheduled Caste,Commerce,Girls,2208
2024,Chhattisgarh,Chhattisgarh Board of Secondary Education,Scheduled Caste,Commerce,Total,4465
2024,Chhattisgarh,Chhattisgarh Board of Secondary Education,Scheduled Caste,Science,Boys,4497
2024,Chhattisgarh,Chhattisgarh Board of Secondary Education,Scheduled Caste,Science,Girls,7788
2024,Chhattisgarh,Chhattisgarh Board of Secondary Education,Scheduled Caste,Science,Total,12285
2024,Chhattisgarh,"Chhattisgarh Madarsa Board, Raipur",Scheduled Caste,All Streams,Boys,0
2024,Chhattisgarh,"Chhattisgarh Madarsa Board, Raipur",Scheduled Caste,All Streams,Girls,0
2024,Chhattisgarh,"Chhattisgarh Madarsa Board, Raipur",Scheduled Caste,All Streams,Total,0
2024,Chhattisgarh,"Chhattisgarh Sanskriti Vidya Mandalam,
Raipur",Scheduled Caste,All Streams,Boys,62
2024,Chhattisgarh,"Chhattisgarh Sanskriti Vidya Mandalam,
Raipur",Scheduled Caste,All Streams,Girls,42
2024,Chhattisgarh,"Chhattisgarh Sanskriti Vidya Mandalam,
Raipur",Scheduled Caste,All Streams,Total,104
2024,Chhattisgarh,"Chhattisgarh Sanskriti Vidya Mandalam,
Raipur",Scheduled Caste,Arts,Boys,62
2024,Chhattisgarh,"Chhattisgarh Sanskriti Vidya Mandalam,
Raipur",Scheduled Caste,Arts,Girls,42
2024,Chhattisgarh,"Chhattisgarh Sanskriti Vidya Mandalam,
Raipur",Scheduled Caste,Arts,Total,104
2024,Goa,"Goa Board of Secondary & Higher Secondary
Education",Scheduled Caste,All Streams,Boys,148
2024,Goa,"Goa Board of Secondary & Higher Secondary
Education",Scheduled Caste,All Streams,Girls,204
2024,Goa,"Goa Board of Secondary & Higher Secondary
Education",Scheduled Caste,All Streams,Total,352
2024,Goa,"Goa Board of Secondary & Higher Secondary
Education",Scheduled Caste,Arts,Boys,29
2024,Goa,"Goa Board of Secondary & Higher Secondary
Education",Scheduled Caste,Arts,Girls,68
2024,Goa,"Goa Board of Secondary & Higher Secondary
Education",Scheduled Caste,Arts,Total,97
2024,Goa,"Goa Board of Secondary & Higher Secondary
Education",Scheduled Caste,Commerce,Boys,57
2024,Goa,"Goa Board of Secondary & Higher Secondary
Education",Scheduled Caste,Commerce,Girls,74
2024,Goa,"Goa Board of Secondary & Higher Secondary
Education",Scheduled Caste,Commerce,Total,131
2024,Goa,"Goa Board of Secondary & Higher Secondary
Education",Scheduled Caste,Science,Boys,31
2024,Goa,"Goa Board of Secondary & Higher Secondary
Education",Scheduled Caste,Science,Girls,45
2024,Goa,"Goa Board of Secondary & Higher Secondary
Education",Scheduled Caste,Science,Total,76
2024,Goa,"Goa Board of Secondary & Higher Secondary
Education",Scheduled Caste,Vocational,Boys,31
2024,Goa,"Goa Board of Secondary & Higher Secondary
Education",Scheduled Caste,Vocational,Girls,17
2024,Goa,"Goa Board of Secondary & Higher Secondary
Education",Scheduled Caste,Vocational,Total,48
2024,Gujarat,"Gujarat Secondary & Higher Secondary
Education Board",Scheduled Caste,All Streams,Boys,16829
2024,Gujarat,"Gujarat Secondary & Higher Secondary
Education Board",Scheduled Caste,All Streams,Girls,19233
2024,Gujarat,"Gujarat Secondary & Higher Secondary
Education Board",Scheduled Caste,All Streams,Total,36062
2024,Gujarat,"Gujarat Secondary & Higher Secondary
Education Board",Scheduled Caste,Arts,Boys,13261
2024,Gujarat,"Gujarat Secondary & Higher Secondary
Education Board",Scheduled Caste,Arts,Girls,15839
2024,Gujarat,"Gujarat Secondary & Higher Secondary
Education Board",Scheduled Caste,Arts,Total,29100
2024,Gujarat,"Gujarat Secondary & Higher Secondary
Education Board",Scheduled Caste,Science,Boys,3568
2024,Gujarat,"Gujarat Secondary & Higher Secondary
Education Board",Scheduled Caste,Science,Girls,3394
2024,Gujarat,"Gujarat Secondary & Higher Secondary
Education Board",Scheduled Caste,Science,Total,6962
2024,Haryana,Board of School Education Haryana,Scheduled Caste,All Streams,Boys,22506
2024,Haryana,Board of School Education Haryana,Scheduled Caste,All Streams,Girls,27606
2024,Haryana,Board of School Education Haryana,Scheduled Caste,All Streams,Total,50112
2024,Haryana,Board of School Education Haryana,Scheduled Caste,Arts,Boys,17451
2024,Haryana,Board of School Education Haryana,Scheduled Caste,Arts,Girls,22016
2024,Haryana,Board of School Education Haryana,Scheduled Caste,Arts,Total,39467
2024,Haryana,Board of School Education Haryana,Scheduled Caste,Commerce,Boys,1781
2024,Haryana,Board of School Education Haryana,Scheduled Caste,Commerce,Girls,2406
2024,Haryana,Board of School Education Haryana,Scheduled Caste,Commerce,Total,4187
2024,Haryana,Board of School Education Haryana,Scheduled Caste,Science,Boys,3274
2024,Haryana,Board of School Education Haryana,Scheduled Caste,Science,Girls,3184
2024,Haryana,Board of School Education Haryana,Scheduled Caste,Science,Total,6458
2024,"Himachal
Pradesh",Himachal Pradesh Board of School Education,Scheduled Caste,All Streams,Boys,7834
2024,"Himachal
Pradesh",Himachal Pradesh Board of School Education,Scheduled Caste,All Streams,Girls,8956
2024,"Himachal
Pradesh",Himachal Pradesh Board of School Education,Scheduled Caste,All Streams,Total,16790
2024,"Himachal
Pradesh",Himachal Pradesh Board of School Education,Scheduled Caste,Arts,Boys,4887
2024,"Himachal
Pradesh",Himachal Pradesh Board of School Education,Scheduled Caste,Arts,Girls,5955
2024,"Himachal
Pradesh",Himachal Pradesh Board of School Education,Scheduled Caste,Arts,Total,10842
2024,"Himachal
Pradesh",Himachal Pradesh Board of School Education,Scheduled Caste,Commerce,Boys,975
2024,"Himachal
Pradesh",Himachal Pradesh Board of School Education,Scheduled Caste,Commerce,Girls,815
2024,"Himachal
Pradesh",Himachal Pradesh Board of School Education,Scheduled Caste,Commerce,Total,1790
2024,"Himachal
Pradesh",Himachal Pradesh Board of School Education,Scheduled Caste,Science,Boys,1972
2024,"Himachal
Pradesh",Himachal Pradesh Board of School Education,Scheduled Caste,Science,Girls,2186
2024,"Himachal
Pradesh",Himachal Pradesh Board of School Education,Scheduled Caste,Science,Total,4158
2024,"Jammu and
Kashmir",Jammu and Kashmir Board of School Education,Scheduled Caste,All Streams,Boys,2132
2024,"Jammu and
Kashmir",Jammu and Kashmir Board of School Education,Scheduled Caste,All Streams,Girls,2614
2024,"Jammu and
Kashmir",Jammu and Kashmir Board of School Education,Scheduled Caste,All Streams,Total,4746
2024,"Jammu and
Kashmir",Jammu and Kashmir Board of School Education,Scheduled Caste,Arts,Boys,695
2024,"Jammu and
Kashmir",Jammu and Kashmir Board of School Education,Scheduled Caste,Arts,Girls,1224
2024,"Jammu and
Kashmir",Jammu and Kashmir Board of School Education,Scheduled Caste,Arts,Total,1919
2024,"Jammu and
Kashmir",Jammu and Kashmir Board of School Education,Scheduled Caste,Commerce,Boys,216
2024,"Jammu and
Kashmir",Jammu and Kashmir Board of School Education,Scheduled Caste,Commerce,Girls,135
2024,"Jammu and
Kashmir",Jammu and Kashmir Board of School Education,Scheduled Caste,Commerce,Total,351
2024,"Jammu and
Kashmir",Jammu and Kashmir Board of School Education,Scheduled Caste,Science,Boys,1221
2024,"Jammu and
Kashmir",Jammu and Kashmir Board of School Education,Scheduled Caste,Science,Girls,1255
2024,"Jammu and
Kashmir",Jammu and Kashmir Board of School Education,Scheduled Caste,Science,Total,2476
2024,Jharkhand,"Jharkhand Academic Council, Ranchi",Scheduled Caste,All Streams,Boys,6051
2024,Jharkhand,"Jharkhand Academic Council, Ranchi",Scheduled Caste,All Streams,Girls,6065
2024,Jharkhand,"Jharkhand Academic Council, Ranchi",Scheduled Caste,All Streams,Total,12116
2024,Jharkhand,"Jharkhand Academic Council, Ranchi",Scheduled Caste,Arts,Boys,3837
2024,Jharkhand,"Jharkhand Academic Council, Ranchi",Scheduled Caste,Arts,Girls,4817
2024,Jharkhand,"Jharkhand Academic Council, Ranchi",Scheduled Caste,Arts,Total,8654
2024,Jharkhand,"Jharkhand Academic Council, Ranchi",Scheduled Caste,Commerce,Boys,330
2024,Jharkhand,"Jharkhand Academic Council, Ranchi",Scheduled Caste,Commerce,Girls,317
2024,Jharkhand,"Jharkhand Academic Council, Ranchi",Scheduled Caste,Commerce,Total,647
2024,Jharkhand,"Jharkhand Academic Council, Ranchi",Scheduled Caste,Science,Boys,1884
2024,Jharkhand,"Jharkhand Academic Council, Ranchi",Scheduled Caste,Science,Girls,931
2024,Jharkhand,"Jharkhand Academic Council, Ranchi",Scheduled Caste,Science,Total,2815
2024,Karnataka,"Karnataka School Examination And Assessment
Board",Scheduled Caste,All Streams,Boys,41556
2024,Karnataka,"Karnataka School Examination And Assessment
Board",Scheduled Caste,All Streams,Girls,54093
2024,Karnataka,"Karnataka School Examination And Assessment
Board",Scheduled Caste,All Streams,Total,95649
2024,Karnataka,"Karnataka School Examination And Assessment
Board",Scheduled Caste,Arts,Boys,15215
